timestamp,open_positions,total_pnl_usd,total_pnl_inr,risk_percent,avg_margin_ratio,min_margin_ratio,positions_at_risk,overall_liq_risk,status
2025-10-13T19:07:27.727769,5,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:08:10.619820,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:12:49.785792,5,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:13:15.537330,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:18:01.116306,6,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:18:21.684359,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:23:16.272108,3,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:23:27.959782,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:28:18.901636,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:28:34.211854,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:33:22.860381,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:33:38.686192,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:38:27.277366,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:38:43.595300,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:43:39.198333,4,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:43:48.652867,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:48:52.302114,4,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:48:52.559655,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:53:57.516792,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:54:10.777694,8,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:59:03.468784,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T19:59:28.448693,11,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T20:04:08.112370,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T20:04:40.692135,10,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T20:09:13.564557,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T20:10:01.543823,6,-28.78,-2446.60,244.66,1.0000,1.0000,0,low,critical
2025-10-13T20:14:17.671100,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
2025-10-13T20:15:13.966592,8,-35.36,-3005.60,300.56,1.0000,1.0000,0,low,critical
2025-10-13T20:19:22.489456,2,-18.91,-1607.00,160.70,1.0000,1.0000,0,low,critical
